product_id,onsale_web,price,stock_quantity,stock_status,sku,total_sales,post_date,post_title,post_name,post_modified,_merge,poids,Région,Domaine,Appellation,Couleur,Millésime,Contenance,Degré d'alcool
4057,True,8.7,112,True,16039,18.0,2018-02-12 11:56:27,Mourgues du Grès Costières de Nîmes Galets Dorés 2019,mourgues-galets-dores-2019,2020-08-25 15:45:02,both,1.5 kg,Rhône,Mourgues du Grès,Costières de Nîmes,Blanc,2021,75cl,14%
4057,True,8.7,112,True,16039,18.0,2018-02-12 11:56:27,Mourgues du Grès Costières de Nîmes Galets Dorés 2019,mourgues-galets-dores-2019,2020-08-25 15:45:02,both,1.5 kg,Rhône,Mourgues du Grès,Costières de Nîmes,Blanc,2021,75cl,14%
6930,True,8.4,83,True,16135,5.0,2020-04-25 13:22:38,Mouthes Le Bihan Côtes de Duras L'Aimé Chai 2015,mouthes-le-bihan-aime-chai-2015,2020-08-26 17:35:03,both,1.5 kg,Sud Ouest,Mouthes Le Bihan,Côtes-de-Duras,Rouge,2016,75cl,"13,50%"
6930,True,8.4,83,True,16135,5.0,2020-04-25 13:22:38,Mouthes Le Bihan Côtes de Duras L'Aimé Chai 2015,mouthes-le-bihan-aime-chai-2015,2020-08-26 17:35:03,both,1.5 kg,Sud Ouest,Mouthes Le Bihan,Côtes-de-Duras,Rouge,2016,75cl,"13,50%"
4090,False,73.0,0,True,-1,,,,nan,,left_only,,,,,,0,,
5382,True,22.8,11,True,16011,0.0,2018-09-01 15:50:44,Nouvelle-Zélande Marlborough Momo Pinot Noir 2016,nouvelle-zelande-marlborough-momo-pinot-noir-2016,2020-06-22 11:35:02,both,1.5 kg,Vins du Monde,"Sélection de Vins Etrangers, Michael Seresin",Marlborough,Rouge,2016,75cl,13%
5382,True,22.8,11,True,16011,0.0,2018-09-01 15:50:44,Nouvelle-Zélande Marlborough Momo Pinot Noir 2016,nouvelle-zelande-marlborough-momo-pinot-noir-2016,2020-06-22 11:35:02,both,1.5 kg,Vins du Monde,"Sélection de Vins Etrangers, Michael Seresin",Marlborough,Rouge,2016,75cl,13%
5380,True,18.0,24,True,16022,0.0,2018-09-01 15:39:38,Nouvelle-Zélande Marlborough Momo Sauvignon Blanc 2018,nouvelle-zelande-marlborough-momo-sauvignon-blanc-2018,2020-04-24 21:49:56,both,1.5 kg,Vins du Monde,"Sélection de Vins Etrangers, Michael Seresin",Marlborough,Blanc,2018,75cl,13%
5380,True,18.0,24,True,16022,0.0,2018-09-01 15:39:38,Nouvelle-Zélande Marlborough Momo Sauvignon Blanc 2018,nouvelle-zelande-marlborough-momo-sauvignon-blanc-2018,2020-04-24 21:49:56,both,1.5 kg,Vins du Monde,"Sélection de Vins Etrangers, Michael Seresin",Marlborough,Blanc,2018,75cl,13%
4166,True,20.5,8,True,16124,6.0,2018-02-14 15:43:42,Ollieux Romanis Corbières Boutenac Atal Sia 2017,ollieux-romanis-corbieres-boutenac-atal-sia-2017,2020-08-14 15:05:03,both,1.5 kg,Languedoc-Roussillon,Ollieux Romanis,Corbières Boutenac,Rouge,2019,75cl,"14,50%"
4166,True,20.5,8,True,16124,6.0,2018-02-14 15:43:42,Ollieux Romanis Corbières Boutenac Atal Sia 2017,ollieux-romanis-corbieres-boutenac-atal-sia-2017,2020-08-14 15:05:03,both,1.5 kg,Languedoc-Roussillon,Ollieux Romanis,Corbières Boutenac,Rouge,2019,75cl,"14,50%"
4170,True,9.0,58,True,15786,4.0,2018-02-14 16:39:22,Ollieux Romanis Corbières Classique 2018,ollieux-romanis-corbieres-classique-2018,2020-08-11 17:55:02,both,1.5 kg,Languedoc-Roussillon,Ollieux Romanis,Corbières,Rouge,2019,75cl,"14,50%"
4170,True,9.0,58,True,15786,4.0,2018-02-14 16:39:22,Ollieux Romanis Corbières Classique 2018,ollieux-romanis-corbieres-classique-2018,2020-08-11 17:55:02,both,1.5 kg,Languedoc-Roussillon,Ollieux Romanis,Corbières,Rouge,2019,75cl,"14,50%"
4167,True,14.3,36,True,15785,3.0,2018-02-14 16:02:48,Ollieux Romanis Corbières Rouge Cuvée Prestige 2017,ollieux-romanis-corbieres-cuvee-prestige-2017,2020-08-22 16:25:03,both,1.5 kg,Languedoc-Roussillon,Ollieux Romanis,Corbières,Rouge,2019,75cl,"14,50%"
4167,True,14.3,36,True,15785,3.0,2018-02-14 16:02:48,Ollieux Romanis Corbières Rouge Cuvée Prestige 2017,ollieux-romanis-corbieres-cuvee-prestige-2017,2020-08-22 16:25:03,both,1.5 kg,Languedoc-Roussillon,Ollieux Romanis,Corbières,Rouge,2019,75cl,"14,50%"
4168,True,18.2,50,True,15784,12.0,2018-02-14 16:09:44,Ollieux Romanis Corbières Blanc Cuvée Prestige 2018,ollieux-romanis-corbieres-cuvee-prestige-blanc-2018,2020-08-21 10:55:01,both,1.5 kg,Languedoc-Roussillon,Ollieux Romanis,Corbières,Blanc,2019,75cl,"14,50%"
4168,True,18.2,50,True,15784,12.0,2018-02-14 16:09:44,Ollieux Romanis Corbières Blanc Cuvée Prestige 2018,ollieux-romanis-corbieres-cuvee-prestige-blanc-2018,2020-08-21 10:55:01,both,1.5 kg,Languedoc-Roussillon,Ollieux Romanis,Corbières,Blanc,2019,75cl,"14,50%"
4171,True,7.8,65,True,14332,1.0,2018-02-14 16:45:18,Le Hameau Des Ollieux Monsieur Pinot 2017,ollieux-romanis-monsieur-pinot-2017,2020-08-27 16:05:02,both,1.5 kg,Languedoc-Roussillon,Ollieux Romanis,Pays d'Oc,Rouge,2017,75cl,"12,50%"
4171,True,7.8,65,True,14332,1.0,2018-02-14 16:45:18,Le Hameau Des Ollieux Monsieur Pinot 2017,ollieux-romanis-monsieur-pinot-2017,2020-08-27 16:05:02,both,1.5 kg,Languedoc-Roussillon,Ollieux Romanis,Pays d'Oc,Rouge,2017,75cl,"12,50%"
4064,True,14.4,27,True,15966,3.0,2018-02-12 13:08:24,Oratoire Saint Martin Cairanne Rouge Réserve des Seigneurs 2017,oratoire-reserve-seigneurs-rouge-2017,2020-08-25 10:25:02,both,,,,,,0,,
4064,True,14.4,27,True,15966,3.0,2018-02-12 13:08:24,Oratoire Saint Martin Cairanne Rouge Réserve des Seigneurs 2017,oratoire-reserve-seigneurs-rouge-2017,2020-08-25 10:25:02,both,,,,,,0,,
4940,True,20.5,44,True,15337,2.0,2018-05-17 13:45:08,Oratoire Saint Martin Cairanne Blanc Haut-Coustias 2017,oratoire-saint-martin-cairanne-blanc-haut-coustias-2017,2020-08-13 18:45:02,both,,,,,,0,,
4940,True,20.5,44,True,15337,2.0,2018-05-17 13:45:08,Oratoire Saint Martin Cairanne Blanc Haut-Coustias 2017,oratoire-saint-martin-cairanne-blanc-haut-coustias-2017,2020-08-13 18:45:02,both,,,,,,0,,
4939,True,12.9,0,True,15338,0.0,2018-05-17 13:41:23,Oratoire Saint Martin Cairanne Blanc Réserve des Seigneurs 2018,oratoire-saint-martin-cairanne-blanc-reserve-des-seigneurs-2018,2020-03-03 09:30:09,both,1.5 kg,Rhône,Oratoire Saint Martin,Cairanne,Blanc,2019,75cl,"13,50%"
4939,True,12.9,0,True,15338,0.0,2018-05-17 13:41:23,Oratoire Saint Martin Cairanne Blanc Réserve des Seigneurs 2018,oratoire-saint-martin-cairanne-blanc-reserve-des-seigneurs-2018,2020-03-03 09:30:09,both,1.5 kg,Rhône,Oratoire Saint Martin,Cairanne,Blanc,2019,75cl,"13,50%"
4065,True,19.5,35,True,15022,0.0,2018-02-12 13:14:22,Oratoire Saint Martin Cairanne Rouge Les Douyes 2016,oratoire-saint-martin-cairanne-douyes-2016,2020-08-27 18:45:02,both,1.5 kg,Rhône,Oratoire Saint Martin,Cairanne,Rouge,2017,75cl,"13,50%"
4065,True,19.5,35,True,15022,0.0,2018-02-12 13:14:22,Oratoire Saint Martin Cairanne Rouge Les Douyes 2016,oratoire-saint-martin-cairanne-douyes-2016,2020-08-27 18:45:02,both,1.5 kg,Rhône,Oratoire Saint Martin,Cairanne,Rouge,2017,75cl,"13,50%"
4066,True,20.8,65,True,15967,20.0,2018-02-12 13:17:53,Oratoire Saint Martin Cairanne Rouge Haut Coustias 2016,oratoire-saint-martin-cairanne-haut-coustias-2016,2020-08-14 18:35:02,both,,,,,,0,,
4066,True,20.8,65,True,15967,20.0,2018-02-12 13:17:53,Oratoire Saint Martin Cairanne Rouge Haut Coustias 2016,oratoire-saint-martin-cairanne-haut-coustias-2016,2020-08-14 18:35:02,both,,,,,,0,,
5446,True,16.2,30,True,16328,0.0,2018-09-13 16:43:39,Parcé Frères Banyuls Rimage 2018,parce-freres-banyuls-rimage-2018,2020-07-23 09:30:19,both,1.5 kg,Languedoc-Roussillon,Parcé Frères,Banyuls,Rouge,2018,75cl,"16,50%"
5446,True,16.2,30,True,16328,0.0,2018-09-13 16:43:39,Parcé Frères Banyuls Rimage 2018,parce-freres-banyuls-rimage-2018,2020-07-23 09:30:19,both,1.5 kg,Languedoc-Roussillon,Parcé Frères,Banyuls,Rouge,2018,75cl,"16,50%"
5764,True,12.9,84,True,15818,12.0,2019-03-13 14:17:23,Parcé Frères Collioure Rouge Petit Gus 2018,parce-freres-collioure-rouge-petit-gus-2018,2020-08-27 15:55:02,both,1.5 kg,Languedoc-Roussillon,Augustin,Collioure,Rouge,2019,75cl,"13,50%"
5764,True,12.9,84,True,15818,12.0,2019-03-13 14:17:23,Parcé Frères Collioure Rouge Petit Gus 2018,parce-freres-collioure-rouge-petit-gus-2018,2020-08-27 15:55:02,both,1.5 kg,Languedoc-Roussillon,Augustin,Collioure,Rouge,2019,75cl,"13,50%"
5448,True,7.2,0,True,14469,0.0,2018-09-13 16:51:09,Parcé Frères Côtes du Roussillon Villages Hommage à Fernand 2017,parce-freres-cotes-du-roussillon-villages-hommage-a-fernand-2017__trashed,2020-08-27 10:19:56,both,,,,,,0,,
5448,True,7.2,0,True,14469,0.0,2018-09-13 16:51:09,Parcé Frères Côtes du Roussillon Villages Hommage à Fernand 2017,parce-freres-cotes-du-roussillon-villages-hommage-a-fernand-2017__trashed,2020-08-27 10:19:56,both,,,,,,0,,
4242,True,8.6,85,True,15310,14.0,2018-02-20 10:07:41,Parcé Frères Côtes du Roussillon Villages Zoé Rouge 2018,parce-freres-cotes-roussillon-zoe-rouge-2018,2020-08-25 18:35:02,both,1.5 kg,Languedoc-Roussillon,Parcé Frères,Côtes du Roussillon Villages,Rouge,2020,75cl,"13,50%"
4242,True,8.6,85,True,15310,14.0,2018-02-20 10:07:41,Parcé Frères Côtes du Roussillon Villages Zoé Rouge 2018,parce-freres-cotes-roussillon-zoe-rouge-2018,2020-08-25 18:35:02,both,1.5 kg,Languedoc-Roussillon,Parcé Frères,Côtes du Roussillon Villages,Rouge,2020,75cl,"13,50%"
4241,True,8.9,7,True,14725,1.0,2018-02-20 10:07:09,Parcé Frères IGP Côtes Catalanes Hommage à Fernand Blanc 2019,parce-freres-hommage-fernand-blanc-2019,2020-08-26 09:30:05,both,1.5 kg,Languedoc-Roussillon,Parcé Frères,Côtes Catalanes,Blanc,2020,75cl,"12,50%"
4241,True,8.9,7,True,14725,1.0,2018-02-20 10:07:09,Parcé Frères IGP Côtes Catalanes Hommage à Fernand Blanc 2019,parce-freres-hommage-fernand-blanc-2019,2020-08-26 09:30:05,both,1.5 kg,Languedoc-Roussillon,Parcé Frères,Côtes Catalanes,Blanc,2020,75cl,"12,50%"
4245,True,8.9,141,True,16097,1.0,2018-02-20 10:32:11,Parcé Frères IGP Pays d'Oc Zoé Viognier 2019,parce-freres-igp-pays-oc-zoe-viognier-2019,2020-07-25 10:05:02,both,1.5 kg,Languedoc-Roussillon,Parcé Frères,Pays d'Oc,Blanc,2019,75cl,"13,50%"
4245,True,8.9,141,True,16097,1.0,2018-02-20 10:32:11,Parcé Frères IGP Pays d'Oc Zoé Viognier 2019,parce-freres-igp-pays-oc-zoe-viognier-2019,2020-07-25 10:05:02,both,1.5 kg,Languedoc-Roussillon,Parcé Frères,Pays d'Oc,Blanc,2019,75cl,"13,50%"
5629,True,10.3,51,True,8365,0.0,2019-01-29 15:38:48,Parés Baltà Cava Brut Nature,pares-balta-cava-brut-nature,2020-08-27 17:15:03,both,1.5 kg,Espagne,Parès Baltà,Cava,Blanc,0,75cl,"12,50%"
5629,True,10.3,51,True,8365,0.0,2019-01-29 15:38:48,Parés Baltà Cava Brut Nature,pares-balta-cava-brut-nature,2020-08-27 17:15:03,both,1.5 kg,Espagne,Parès Baltà,Cava,Blanc,0,75cl,"12,50%"
4163,True,10.8,18,True,15482,3.0,2018-02-14 15:12:58,Parés Baltà Penedès Calcari 2018,pares-balta-penedes-calcari-2018,2020-08-24 09:30:09,both,1.5 kg,Espagne,Parès Baltà,Penedès,Blanc,2019,75cl,"12,50%"
4163,True,10.8,18,True,15482,3.0,2018-02-14 15:12:58,Parés Baltà Penedès Calcari 2018,pares-balta-penedes-calcari-2018,2020-08-24 09:30:09,both,1.5 kg,Espagne,Parès Baltà,Penedès,Blanc,2019,75cl,"12,50%"
5630,True,28.0,1,True,12365,1.0,2019-01-29 15:53:05,Parés Baltà Penedès Electio 2013,pares-balta-penedes-electio-2013,2020-08-08 17:45:02,both,,,,,,0,,
5630,True,28.0,1,True,12365,1.0,2019-01-29 15:53:05,Parés Baltà Penedès Electio 2013,pares-balta-penedes-electio-2013,2020-08-08 17:45:02,both,,,,,,0,,
5628,True,25.0,20,True,12366,0.0,2019-01-29 15:23:12,Parés Baltà Penedès Hisenda Miret 2013,pares-balta-penedes-hisenda-miret-2013,2020-07-10 15:55:02,both,1.5 kg,Espagne,Parès Baltà,Penedès,Rouge,2013,75cl,"14,50%"
5628,True,25.0,20,True,12366,0.0,2019-01-29 15:23:12,Parés Baltà Penedès Hisenda Miret 2013,pares-balta-penedes-hisenda-miret-2013,2020-07-10 15:55:02,both,1.5 kg,Espagne,Parès Baltà,Penedès,Rouge,2013,75cl,"14,50%"
4165,True,12.0,57,True,15075,3.0,2018-02-14 15:39:43,Parés Baltà Penedès Indigena 2017,pares-balta-penedes-indigena-2017,2020-08-20 15:35:02,both,1.5 kg,Espagne,Parès Baltà,Penedès,Rouge,2019,75cl,"14,50%"
4165,True,12.0,57,True,15075,3.0,2018-02-14 15:39:43,Parés Baltà Penedès Indigena 2017,pares-balta-penedes-indigena-2017,2020-08-20 15:35:02,both,1.5 kg,Espagne,Parès Baltà,Penedès,Rouge,2019,75cl,"14,50%"
4164,True,7.6,19,True,13453,20.0,2018-02-14 15:24:37,Parés Baltà Penedès Mas Petit 2015,pares-balta-penedes-mas-petit-2015,2020-08-08 10:45:02,both,1.5 kg,Espagne,Parès Baltà,Penedès,Rouge,2016,75cl,"14,50%"
4164,True,7.6,19,True,13453,20.0,2018-02-14 15:24:37,Parés Baltà Penedès Mas Petit 2015,pares-balta-penedes-mas-petit-2015,2020-08-08 10:45:02,both,1.5 kg,Espagne,Parès Baltà,Penedès,Rouge,2016,75cl,"14,50%"
4095,True,12.6,19,True,16120,4.0,2018-02-13 09:31:50,Paul Ginglinger Muscat Caroline 2018,paul-ginglinger-muscat-caroline-2018,2020-08-20 09:30:16,both,1.5 kg,Alsace,Paul Ginglinger,Alsace Muscat,Blanc,2020,75cl,"12,50%"
4095,True,12.6,19,True,16120,4.0,2018-02-13 09:31:50,Paul Ginglinger Muscat Caroline 2018,paul-ginglinger-muscat-caroline-2018,2020-08-20 09:30:16,both,1.5 kg,Alsace,Paul Ginglinger,Alsace Muscat,Blanc,2020,75cl,"12,50%"
4782,True,9.8,22,True,16564,3.0,2018-04-19 13:41:51,Paul Ginglinger Pinot Blanc 2017,paul-ginglinger-pinot-blanc-2017,2020-08-27 16:45:03,both,1.5 kg,Alsace,Paul Ginglinger,Alsace Muscat,Blanc,2018,75cl,"12,50%"
4782,True,9.8,22,True,16564,3.0,2018-04-19 13:41:51,Paul Ginglinger Pinot Blanc 2017,paul-ginglinger-pinot-blanc-2017,2020-08-27 16:45:03,both,1.5 kg,Alsace,Paul Ginglinger,Alsace Muscat,Blanc,2018,75cl,"12,50%"
4096,True,22.8,12,True,15564,0.0,2018-02-13 09:42:25,Paul Ginglinger Pinot Gris Grand Cru Eichberg 2015,paul-ginglinger-pinot-gris-gc-eichberg-2015,2020-08-21 17:35:02,both,1.5 kg,Alsace,Paul Ginglinger,Alsace Grand Cru,Blanc,2017,75cl,13%
4096,True,22.8,12,True,15564,0.0,2018-02-13 09:42:25,Paul Ginglinger Pinot Gris Grand Cru Eichberg 2015,paul-ginglinger-pinot-gris-gc-eichberg-2015,2020-08-21 17:35:02,both,1.5 kg,Alsace,Paul Ginglinger,Alsace Grand Cru,Blanc,2017,75cl,13%
4097,True,12.8,26,True,15675,1.0,2018-02-13 09:48:06,Paul Ginglinger Pinot Gris Les Prelats 2018,paul-ginglinger-pinot-gris-prelats-2018,2020-08-25 14:00:04,both,1.5 kg,Alsace,Paul Ginglinger,Alsace Pinot Gris,Blanc,2020,75cl,13%
4097,True,12.8,26,True,15675,1.0,2018-02-13 09:48:06,Paul Ginglinger Pinot Gris Les Prelats 2018,paul-ginglinger-pinot-gris-prelats-2018,2020-08-25 14:00:04,both,1.5 kg,Alsace,Paul Ginglinger,Alsace Pinot Gris,Blanc,2020,75cl,13%
4098,True,22.1,22,True,15378,1.0,2018-02-13 09:51:50,Paul Ginglinger Pinot Noir Les Rocailles 2016,paul-ginglinger-pinot-noir-les-rocailles-2016,2020-08-25 14:00:03,both,1.5 kg,Alsace,Paul Ginglinger,Alsace Pinot Noir,Rouge,2017,75cl,13%
4098,True,22.1,22,True,15378,1.0,2018-02-13 09:51:50,Paul Ginglinger Pinot Noir Les Rocailles 2016,paul-ginglinger-pinot-noir-les-rocailles-2016,2020-08-25 14:00:03,both,1.5 kg,Alsace,Paul Ginglinger,Alsace Pinot Noir,Rouge,2017,75cl,13%
4727,True,26.0,33,True,16540,2.0,2018-04-18 12:00:04,Paul Ginglinger Riesling Grand Cru Pfersigberg 2018,paul-ginglinger-riesling-grand-cru-pfersigberg-2018,2020-08-27 16:55:02,both,1.5 kg,Alsace,Paul Ginglinger,Alsace Grand Cru,Blanc,2019,75cl,13%
4727,True,26.0,33,True,16540,2.0,2018-04-18 12:00:04,Paul Ginglinger Riesling Grand Cru Pfersigberg 2018,paul-ginglinger-riesling-grand-cru-pfersigberg-2018,2020-08-27 16:55:02,both,1.5 kg,Alsace,Paul Ginglinger,Alsace Grand Cru,Blanc,2019,75cl,13%
4669,True,20.2,37,True,16053,1.0,2018-04-17 15:14:00,Domaine Pellé Menetou Salon Blanc Le Carroir 2018,pelle-menetou-salon-blanc-le-carroir-2018,2020-08-26 15:55:03,both,1.5 kg,Vallée de la Loire,Henry Pellé,Menetou-Salon,Blanc,2019,75cl,
4669,True,20.2,37,True,16053,1.0,2018-04-17 15:14:00,Domaine Pellé Menetou Salon Blanc Le Carroir 2018,pelle-menetou-salon-blanc-le-carroir-2018,2020-08-26 15:55:03,both,1.5 kg,Vallée de la Loire,Henry Pellé,Menetou-Salon,Blanc,2019,75cl,
4670,True,17.0,93,True,15525,2.0,2018-04-17 15:18:53,Domaine Pellé Menetou Salon Blanc Morogues 2018,pelle-menetou-salon-blanc-morogues-2018,2020-08-25 09:30:09,both,1.5 kg,Vallée de la Loire,Henry Pellé,Menetou-Salon,Blanc,2020,75cl,
4670,True,17.0,93,True,15525,2.0,2018-04-17 15:18:53,Domaine Pellé Menetou Salon Blanc Morogues 2018,pelle-menetou-salon-blanc-morogues-2018,2020-08-25 09:30:09,both,1.5 kg,Vallée de la Loire,Henry Pellé,Menetou-Salon,Blanc,2020,75cl,
5477,True,19.8,38,True,15526,4.0,2018-10-09 14:21:32,Domaine Pellé Menetou Salon Blanc Les Vignes de Ratier 2018,pelle-menetou-salon-blanc-ratier-2018,2020-08-26 15:55:03,both,1.5 kg,Vallée de la Loire,Henry Pellé,Menetou-Salon,Blanc,2020,75cl,
5477,True,19.8,38,True,15526,4.0,2018-10-09 14:21:32,Domaine Pellé Menetou Salon Blanc Les Vignes de Ratier 2018,pelle-menetou-salon-blanc-ratier-2018,2020-08-26 15:55:03,both,1.5 kg,Vallée de la Loire,Henry Pellé,Menetou-Salon,Blanc,2020,75cl,
4671,True,21.9,24,True,15527,0.0,2018-04-17 15:22:16,Domaine Pellé Menetou Salon Rouge Les Cris 2015,pelle-menetou-salon-rouge-les-cris-2015,2020-08-27 10:23:49,both,1.5 kg,Vallée de la Loire,Henry Pellé,Menetou-Salon,Rouge,2015,75cl,
4671,True,21.9,24,True,15527,0.0,2018-04-17 15:22:16,Domaine Pellé Menetou Salon Rouge Les Cris 2015,pelle-menetou-salon-rouge-les-cris-2015,2020-08-27 10:23:49,both,1.5 kg,Vallée de la Loire,Henry Pellé,Menetou-Salon,Rouge,2015,75cl,
4672,True,17.8,5,True,14676,0.0,2018-04-17 15:25:56,Domaine Pellé Menetou Salon Rouge Morogues 2017,pelle-menetou-salon-rouge-morogues-2017,2020-08-07 16:05:02,both,1.5 kg,Vallée de la Loire,Henry Pellé,Menetou-Salon,Rouge,2019,75cl,
4672,True,17.8,5,True,14676,0.0,2018-04-17 15:25:56,Domaine Pellé Menetou Salon Rouge Morogues 2017,pelle-menetou-salon-rouge-morogues-2017,2020-08-07 16:05:02,both,1.5 kg,Vallée de la Loire,Henry Pellé,Menetou-Salon,Rouge,2019,75cl,
4674,True,19.0,41,True,16056,7.0,2018-04-17 15:32:02,Domaine Pellé Sancerre Blanc La Croix Au Garde 2018,pelle-sancerre-blanc-la-croix-au-garde-2018,2020-08-24 09:30:13,both,1.5 kg,Vallée de la Loire,Henry Pellé,Sancerre,Blanc,2019,75cl,
4674,True,19.0,41,True,16056,7.0,2018-04-17 15:32:02,Domaine Pellé Sancerre Blanc La Croix Au Garde 2018,pelle-sancerre-blanc-la-croix-au-garde-2018,2020-08-24 09:30:13,both,1.5 kg,Vallée de la Loire,Henry Pellé,Sancerre,Blanc,2019,75cl,
4673,True,19.8,35,True,16057,0.0,2018-04-17 15:29:17,Domaine Pellé Sancerre Rouge La Croix Au Garde 2017,pelle-sancerre-rouge-la-croix-au-garde-2017,2020-07-07 10:05:02,both,1.5 kg,Vallée de la Loire,Henry Pellé,Sancerre,Rouge,2018,75cl,
4673,True,19.8,35,True,16057,0.0,2018-04-17 15:29:17,Domaine Pellé Sancerre Rouge La Croix Au Garde 2017,pelle-sancerre-rouge-la-croix-au-garde-2017,2020-07-07 10:05:02,both,1.5 kg,Vallée de la Loire,Henry Pellé,Sancerre,Rouge,2018,75cl,
5802,True,23.8,22,True,15399,0.0,2019-03-19 11:29:23,Château Peymartin Saint-Julien 2014,peymartin-saint-julien-2014,2020-08-25 18:35:02,both,1.5 kg,Bordeaux,Seléction de Bordeaux NR,Saint-Julien,Rouge,2017,75cl,13%
5802,True,23.8,22,True,15399,0.0,2019-03-19 11:29:23,Château Peymartin Saint-Julien 2014,peymartin-saint-julien-2014,2020-08-25 18:35:02,both,1.5 kg,Bordeaux,Seléction de Bordeaux NR,Saint-Julien,Rouge,2017,75cl,13%
4862,True,9.9,168,True,16047,12.0,2018-05-03 12:52:23,Philippe Nusswitz Duché d'Uzès Orénia Blanc 2018,philippe-nusswitz-duche-uzes-orenia-blanc-2018,2020-08-27 09:30:14,both,1.5 kg,Languedoc-Roussillon,Les Vins de Philippe Nusswitz,Duché d'Uzès,Blanc,2020,75cl,"13,50%"
4862,True,9.9,168,True,16047,12.0,2018-05-03 12:52:23,Philippe Nusswitz Duché d'Uzès Orénia Blanc 2018,philippe-nusswitz-duche-uzes-orenia-blanc-2018,2020-08-27 09:30:14,both,1.5 kg,Languedoc-Roussillon,Les Vins de Philippe Nusswitz,Duché d'Uzès,Blanc,2020,75cl,"13,50%"
5693,True,13.0,55,True,15812,11.0,2019-01-30 16:24:13,Philippe Nusswitz Duché d'Uzès Orénia Blanc Réserve 2018,philippe-nusswitz-duche-uzes-orenia-blanc-reserve-2018,2020-08-19 15:25:02,both,1.5 kg,Languedoc-Roussillon,Les Vins de Philippe Nusswitz,Duché d'Uzès,Blanc,2019,75cl,"13,50%"
5693,True,13.0,55,True,15812,11.0,2019-01-30 16:24:13,Philippe Nusswitz Duché d'Uzès Orénia Blanc Réserve 2018,philippe-nusswitz-duche-uzes-orenia-blanc-reserve-2018,2020-08-19 15:25:02,both,1.5 kg,Languedoc-Roussillon,Les Vins de Philippe Nusswitz,Duché d'Uzès,Blanc,2019,75cl,"13,50%"
4860,True,8.7,85,True,16292,11.0,2018-05-03 12:46:23,Philippe Nusswitz Duché d'Uzès Orénia Rosé 2019,philippe-nusswitz-duche-uzes-orenia-rose-2019,2020-08-25 15:55:03,both,1.5 kg,Languedoc-Roussillon,Les Vins de Philippe Nusswitz,Duché d'Uzès,Rosé,2021,75cl,13%
4860,True,8.7,85,True,16292,11.0,2018-05-03 12:46:23,Philippe Nusswitz Duché d'Uzès Orénia Rosé 2019,philippe-nusswitz-duche-uzes-orenia-rose-2019,2020-08-25 15:55:03,both,1.5 kg,Languedoc-Roussillon,Les Vins de Philippe Nusswitz,Duché d'Uzès,Rosé,2021,75cl,13%
4861,True,8.5,284,True,15307,29.0,2018-05-03 12:49:00,Philippe Nusswitz Duché d'Uzès Orénia Rouge 2017,philippe-nusswitz-duche-uzes-orenia-rouge-2017,2020-08-26 18:25:02,both,1.5 kg,Languedoc-Roussillon,Les Vins de Philippe Nusswitz,Duché d'Uzès,Rouge,2018,75cl,"13,50%"
4861,True,8.5,284,True,15307,29.0,2018-05-03 12:49:00,Philippe Nusswitz Duché d'Uzès Orénia Rouge 2017,philippe-nusswitz-duche-uzes-orenia-rouge-2017,2020-08-26 18:25:02,both,1.5 kg,Languedoc-Roussillon,Les Vins de Philippe Nusswitz,Duché d'Uzès,Rouge,2018,75cl,"13,50%"
5694,True,12.7,62,True,14661,5.0,2019-01-30 16:29:06,Philippe Nusswitz Duché d'Uzès Orénia Rouge Réserve 2016,philippe-nusswitz-duche-uzes-orenia-rouge-reserve-2016,2020-08-22 16:25:02,both,1.5 kg,Languedoc-Roussillon,Les Vins de Philippe Nusswitz,Duché d'Uzès,Rouge,2017,75cl,"13,50%"
5694,True,12.7,62,True,14661,5.0,2019-01-30 16:29:06,Philippe Nusswitz Duché d'Uzès Orénia Rouge Réserve 2016,philippe-nusswitz-duche-uzes-orenia-rouge-reserve-2016,2020-08-22 16:25:02,both,1.5 kg,Languedoc-Roussillon,Les Vins de Philippe Nusswitz,Duché d'Uzès,Rouge,2017,75cl,"13,50%"
5695,True,6.5,123,True,16304,14.0,2019-01-30 16:32:42,Philippe Nusswitz IGP Cévènnes Rosé O Pale 2019,philippe-nusswitz-igp-cevennes-opale-rose-2019,2020-08-22 16:15:03,both,1.5 kg,Languedoc-Roussillon,Les Vins de Philippe Nusswitz,Cévènnes,Rosé,2021,75cl,"12,50%"
5695,True,6.5,123,True,16304,14.0,2019-01-30 16:32:42,Philippe Nusswitz IGP Cévènnes Rosé O Pale 2019,philippe-nusswitz-igp-cevennes-opale-rose-2019,2020-08-22 16:15:03,both,1.5 kg,Languedoc-Roussillon,Les Vins de Philippe Nusswitz,Cévènnes,Rosé,2021,75cl,"12,50%"
4041,True,32.7,15,True,14975,0.0,2018-02-12 09:45:14,Pierre Gaillard Condrieu 2018,pierre-gaillard-condrieu-2018,2020-08-14 18:15:02,both,1.5 kg,Rhône,Pierre Gaillard,Condrieu,Blanc,2020,75cl,13%
4041,True,32.7,15,True,14975,0.0,2018-02-12 09:45:14,Pierre Gaillard Condrieu 2018,pierre-gaillard-condrieu-2018,2020-08-14 18:15:02,both,1.5 kg,Rhône,Pierre Gaillard,Condrieu,Blanc,2020,75cl,13%
